year,category,winner,entity,extra
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),FALSE,Star Wars,4363
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),FALSE,The Turning Point,4364
1978,ACTOR IN A LEADING ROLE,FALSE,Warren Beatty,4365
1978,ACTOR IN A LEADING ROLE,FALSE,Gary Busey,4366
1978,ACTOR IN A LEADING ROLE,FALSE,Robert De Niro,4367
1978,ACTOR IN A LEADING ROLE,FALSE,Laurence Olivier,4368
1978,ACTOR IN A SUPPORTING ROLE,FALSE,Bruce Dern,4369
1978,ACTOR IN A SUPPORTING ROLE,FALSE,Richard Farnsworth,4370
1978,ACTOR IN A SUPPORTING ROLE,FALSE,John Hurt,4371
1978,ACTOR IN A SUPPORTING ROLE,FALSE,Jack Warden,4372
1978,ACTRESS IN A LEADING ROLE,FALSE,Ingrid Bergman,4373
1978,ACTRESS IN A LEADING ROLE,FALSE,Ellen Burstyn,4374
1978,ACTRESS IN A LEADING ROLE,FALSE,Jill Clayburgh,4375
1978,ACTRESS IN A LEADING ROLE,FALSE,Geraldine Page,4376
1978,ACTRESS IN A SUPPORTING ROLE,FALSE,Dyan Cannon,4377
1978,ACTRESS IN A SUPPORTING ROLE,FALSE,Penelope Milford,4378
1978,ACTRESS IN A SUPPORTING ROLE,FALSE,Maureen Stapleton,4379
1978,ACTRESS IN A SUPPORTING ROLE,FALSE,Meryl Streep,4380
1978,ART DIRECTION,FALSE,The Brink's Job,4381
1978,ART DIRECTION,FALSE,California Suite,4382
1978,ART DIRECTION,FALSE,Interiors,4383
1978,ART DIRECTION,FALSE,The Wiz,4384
1978,CINEMATOGRAPHY,FALSE,The Deer Hunter,4385
1978,CINEMATOGRAPHY,FALSE,Heaven Can Wait,4386
1978,CINEMATOGRAPHY,FALSE,"Same Time, Next Year",4387
1978,CINEMATOGRAPHY,FALSE,The Wiz,4388
1978,COSTUME DESIGN,FALSE,Caravans,4389
1978,COSTUME DESIGN,FALSE,Days of Heaven,4390
1978,COSTUME DESIGN,FALSE,The Swarm,4391
1978,COSTUME DESIGN,FALSE,The Wiz,4392
1978,DIRECTING,FALSE,Coming Home,4393
1978,DIRECTING,FALSE,Heaven Can Wait,4394
1978,DIRECTING,FALSE,Interiors,4395
1978,DIRECTING,FALSE,Midnight Express,4396
1978,DOCUMENTARY (Feature),FALSE,The Lovers' Wind,4397
1978,DOCUMENTARY (Feature),FALSE,Mysterious Castles of Clay,4398
1978,DOCUMENTARY (Feature),FALSE,Raoni,4399
1978,DOCUMENTARY (Feature),FALSE,With Babies and Banners: Story of the Women's Emergency Brigade,4400
1978,DOCUMENTARY (Short Subject),FALSE,The Divided Trail: A Native American Odyssey,4401
1978,DOCUMENTARY (Short Subject),FALSE,An Encounter with Faces,4402
1978,DOCUMENTARY (Short Subject),FALSE,Goodnight Miss Ann,4403
1978,DOCUMENTARY (Short Subject),FALSE,Squires of San Quentin,4404
1978,FILM EDITING,FALSE,The Boys from Brazil,4405
1978,FILM EDITING,FALSE,Coming Home,4406
1978,FILM EDITING,FALSE,Midnight Express,4407
1978,FILM EDITING,FALSE,Superman,4408
1978,FOREIGN LANGUAGE FILM,FALSE,The Glass Cell,4409
1978,FOREIGN LANGUAGE FILM,FALSE,Hungarians,4410
1978,FOREIGN LANGUAGE FILM,FALSE,Viva Italia!,4411
1978,FOREIGN LANGUAGE FILM,FALSE,White Bim Black Ear,4412
1978,MUSIC (Adaptation Score),FALSE,Pretty Baby,4413
1978,MUSIC (Adaptation Score),FALSE,The Wiz,4414
1978,MUSIC (Original Score),FALSE,The Boys from Brazil,4415
